1,3,4,5,7,8,6,2
"V","","NISSAN","XTRAIL","0%","","","GF462HR"
"V","VF1RJA00267232883","RENAULT","CLIO","0%","","","GF468RH"
"V","1C4BU0000LPM11952","JEEP","RENEGADE","0%","","","GF481YF"
"V","WAUZZZGB5LR038846","AUDI","A1","0%","","","GF484NL"
"V","AHTBB3CD801771418","TOYOTA","HILUX","0%","","","GF486LG"
"V","WVGZZZC1ZMY108033","VOLKSWAGEN","T-CROSS","0%","","","GF493NC"
"V","VR3UKZKXZMJ874281","PEUGEOT","2008","0%","","","GF499PH"
"V","","AUDI","Q3","0%","","","GF500FD"
"V","VXKUPHMHDM4093403","OPEL","CORSA","0%","","29/04/2021","GF525LG"
"V","VXKUHZKXZM4139935","OPEL","CORSA","0%","","29/04/2021","GF529LG"
"V","WVWZZZ3CZME135562","VOLKSWAGEN","PASSAT","0%","","","GF536MA"
"V","VF1RJB00566994908","RENAULT","CAPTURE","0%","","","GF544RH"
"V","SB1K93BEX0E224358","TOYOTA","COROLLA","0%","","","GF545HV"
"V","ZFA31200003F33204","FIAT","PANDA","0%","","","GF547FC"
"V","WAUZZZFY6M2006293","AUDI","Q5","0%","","","GF555HX"
"V","WAUZZZF3XM1138158","AUDI","Q3","0%","","","GF564NC"
"V","VF1AHB22554059739","RENAULT","TWINGO","0%","","","GF582JA"
"V","ZFACF4FM0M5584067","FIAT","500L","0%","","","GF588LL"
"V","1C4NJCDS5MPN08929","JEEP","RENEGADE","0%","","","GF591LJ"
"V","","AIXAM","GT","0%","","","GF597LY"
"V","WVGZZZ5NZMW028791","VOLKSWAGEN","TIGUAN","0%","","","GF597NC"
"V","","VOLKSWAGEN","T-CROSS","0%","","","GF599NE"
"V","VF1MA000760861147","RENAULT","MASTER","0%","","","GF601HW"
"V","","FIAT","500","0%","","","GF602LG"
"V","U5YPG812AML097593 ","KIA","SPORTAGE","0%","","","GF606JA"
"V","JTJBJRBZ605005273","LEXUS","SERIE NX","0%","","","GF608YF"
"V","W1K2062061F028778","MERCEDES","CLASSE C","0%","","","GF611LL"
"V","WBA6M91090FL40646","BMW","SERIE 3","40%","","","GF615EC"
"V","","FIAT","500X","0%","","","GF616HN"
"V","VNKKBAC380A116224","TOYOTA","YARIS","0%","","","GF621YF"
"V","","AIXAM","GT","0%","","","GF622LG"
"V","WAUZZZF41JA225340","AUDI","A4","0%","","","GF622LV"
"V","","ALFA ROMEO","STELVIO","0%","","","GF643HR"
"V","JSAMFJ91S00203142 ","SUZUKI","IGNIS","0%","","","GF649FD"
"V","W1N2476121W127456","MERCEDES","GLB","0%","","","GF658YE"
"V","JSAAZCC3S00501406 ","SUZUKI","SWIFT","0%","","","GF677HV"
"V","","VOLKSWAGEN","UP","0%","","","GF679MZ"
"V","1C4NJCE32MPM63472","JEEP","RENEGADE","0%","","20/04/2021","GF680FC"
"V","","FIAT","TALENTO","0%","","","GF702RG"
"C","WAUZZZF54MA058257","AUDI","A5","40%","","","GF709HX"
"V","VF1MA000867645900","RENAULT","MASTER","0%","","","GF714LZ"
"C","VR7EFYHYCMJ558670","CITROEN","BERLINGO'","100%","","21/04/2021","GF722FC"
"V","WUAZZZF36M1904425","AUDI","RSQ3","0%","","","GF722HX"
"V","ZLA31200005556076","LANCIA","YPSILON","0%","","","GF730BS"
"V","SJNTAAJ12U1002358 ","NISSAN","QASHQAI","0%","","","GF740LK"
"V","","FORD","FOCUS","0%","","","GF746HX"
"V","","LANCIA","YPSILON","0%","","","GF756MM"
"V","WV3ZZZSZZL9040788","VOLKSWAGEN","CRAFTER","0%","","","GF762MZ"
"V","VSSZZZKMZNR021583","CUPRA","FORMENTOR","0%","","","GF772HW"
"V","W1V9071351N141671","MERCEDES","SPRINTER","0%","","","GF783TH"
"V","VF1RJB00967281553","RENAULT","CAPTURE","0%","","","GF784LK"
"V","ZFABF5FJ6M3F74430","FIAT","PANDA","0%","","","GF789FC"
"V","","AUDI","A7","0%","","","GF789MZ"
"V","","CITROEN","C4","0%","","","GF790EA"
"V","","FORD","TRANSIT","0%","","","GF792RH"
"V","TMBJH7NE5L0129544","SKODA","OCTAVIA","0%","","","GF792XN"
"V","VF3VFAHKKMZ059527","PEUGEOT","EXPERT","0%","","","GF806MA"
"V","WVGZZZC1ZLY052868","VOLKSWAGEN","T-CROSS","0%","","","GF815JM"
"V","KNAD6817AN6579171","KIA","STONIC","0%","","","GF846HZ"
"V","WF0WXXGCDW6R29229","FORD","FOCUS","0%","","","GF858LZ"
"V","","AIXAM","GT","0%","","","GF863FB"
"C","ZARPAHBXXM7D16239","ALFA ROMEO","STELVIO","100%","","","GF864LG"
"V","ZACNJECS3MPR51612","JEEP","COMPASS","0%","","","GF864YG"
"V","JHMGR6870MS207494","HONDA","JAZZ","0%","","","GF872LW"
"V","ZACNJEES4MPR54029","JEEP","COMPASS","0%","","","GF874YG"
"V","WF0FXXWPCFMB31585","FORD","MONDEO","40%","","","GF876YT"
"V","","AUDI","A6","0%","","","GF883KX"
"V","WVWZZZCDZNW110512","VOLKSWAGEN","GOLF","0%","","","GF899MX"
"V","1C6SRFJT4MN567144","RAM ","1500 LARAMIE","0%","","","GF900XA"
"V","","FIAT","500L","0%","","","GF913GZ"
"V","","SEAT","ALHAMBRA","0%","","","GF918EB"
"V","WJME2NSH60C315346","IVECO","STRALIS","0%","","","GF920CT"
"V","","VOLKSWAGEN","PASSAT","0%","","","GF922FJ"
"V","1C4NJCB39MPM88471","JEEP","RENEGADE","0%","","","GF933LH"
"V","","JEEP","RENEGADE","0%","","","GF942YG"
"V","W1K2230311A069156","MERCEDES","CLASSE S","40%","","","GF945LX"
"V","WDC2476121W000807","MERCEDES","GLB","0%","","","GF947NW"
"V","","FIAT","500","0%","","","GF948YG"
"V","WVWZZZ6RZHY053563","VOLKSWAGEN","POLO","0%","","","GF954GV"
"V","TSMLYED1S00A18900 ","SUZUKI","VITARA","40%","","","GF959MA"
"V","","PEUGEOT","3008","0%","","","GF965PK"
"V","ZFANF2AM2MP905796","FIAT","500X","0%","","","GF971KV"
"V","ZAPNP6B1A0P001426","PIAGGIO","PORTER","0%","","","GF972LZ"
"V","VXKUPHMHDM4008391","OPEL","CORSA","0%","","","GF973VJ"
"V","VF1HJD20368317512","DACIA","DUSTER","0%","","","GF983LL"
"V","","AIXAM","GT","0%","","","GF993MY"
"V","","AIXAM","GT","0%","","","GF995LH"
"V","","AIXAM","GT","0%","","","GG 688 XL"
"V","","FIAT","SEICENTO","0%","","","GG000GG"
"V","","SEAT","IBIZA","0%","","","GG000II"
"V","KNAB2518AMT823170","KIA","PICANTO","0%","","","GG007WA"
"V","","AIXAM","GT","0%","","","GG008PW"
"V","WBA7M910507J98388","BMW","SERIE 1","0%","","","GG017LG"
"V","ZARPAHDX5L7D05676","ALFA ROMEO","STELVIO","0%","","","GG023WA"
"V","ZFACF1DJ4NJF47174","FIAT","500","0%","","","GG029NL"
"V","","AIXAM","GT","0%","","","GG029TH"
"V","WVWZZZCDZNW124931","VOLKSWAGEN","GOLF","0%","","","GG031GZ"
"V","","ALFA ROMEO","STELVIO","0%","","","GG034ZD"
"V","","AIXAM","GT","0%","","","GG039RH"
"V","ZLABLADG9M5568333","LANCIA","YPSILON","0%","","","GG042CN"
"V","ZFABF5BJ3M3G39692","FIAT","PANDA","0%","","","GG048BY"
"V","JTDKGNECX0N640918","TOYOTA","AYGO","0%","","","GG053CV"
"V","","FORD","FIESTA","0%","","","GG074ZC"
"V","JSAFJB53V00312157","SUZUKI","JIMNY","0%","","","GG083BY"
"V","W1K2132121A861637","MERCEDES","CLASSE E","0%","","","GG083TJ"
"V","","AIXAM","GT","0%","","","GG091SX"
"V","WVWZZZAWZMU076576","VOLKSWAGEN","POLO","0%","","","GG099CE"
"V","KMHK281EGMU074706","HYUNDAI","KONA","0%","","","GG099TH"
"V","","NISSAN","QASHQAI","0%","","","GG104DM"
"V","WAUZZZFW8N7004595","AUDI","E-TRON","40%","","","GG111BW"
"V","JSAAZCA3S00533110 ","SUZUKI","SWIFT","0%","","","GG113DZ"
"V","","FIAT","500L","0%","","","GG116NL"
"V","VF1RJA00367711216","RENAULT","CLIO","0%","","","GG126KH"
"V","","MERCEDES","SPRINTER","0%","","","GG150WT"
"V","WV1ZZZSYZM9048788","VOLKSWAGEN","CRAFTER","0%","","","GG150YZ"
"V","W1V9106331P384259","MERCEDES","SPRINTER","0%","","","GG151WT"
"V","VF7SZYHTUMT600134","CITROEN","C3","0%","","","GG152HW"
"V","","AIXAM","GT","0%","","","GG160TW"
"V","ZFACF7H33M6V02174","FIAT","TIPO","0%","","","GG166XJ"
"V","VNKKBAC3X0A175890","TOYOTA","YARIS","0%","","","GG167EZ"
"V","SALEA6BW0N2086342","LAND ROVER","DEFENDER","0%","","","GG184NJ"
"C","SALEA7BW8N2083002","LAND ROVER","DEFENDER","0%","","","GG199NJ"
"V","WBAJM11020B211313","BMW","SERIE 5 ","0%","","","GG201AF"
"V","ZCFC4358705426622","IVECO","DAILY","0%","","","GG213YZ"
"V","WVGZZZ5NZHW853584","VOLKSWAGEN","TIGUAN","0%","","","GG217KZ"
"V","","LANCIA","YPSILON","0%","","","GG222GG"
"V","","VOLKSWAGEN","GOLF","0%","","","GG222JJ"
"V","","ALFA ROMEO","147","0%","","","GG222TT"
"V","","CITROEN","JUMPER","0%","","","GG222UU"
"V","1C4NJCD33MPN05519","JEEP","RENEGADE","0%","","","GG224LH"
"V","WV1ZZZSYZM9040537","VOLKSWAGEN","CRAFTER","0%","","","GG231CN"
"V","ZARFAGBU5J7C05234","ALFA ROMEO","STELVIO","0%","","","GG231XH"
"V","","FIAT","PANDA","0%","","","GG232NG"
"V","KMHK281EGMU068463","HYUNDAI","KONA","0%","","","GG237WD"
"V","JTDKG12C40N609693","TOYOTA","AYGO","0%","","","GG241ZC"
"V","ZPYT35TM2UM901445","DR","4.0","0%","","","GG248WA"
"V","VF1HJD20466916673","DACIA","DUSTER","0%","","","GG250AF"
"V","ZARPAHDX0M7D32561","ALFA ROMEO","STELVIO","0%","","","GG258KW"
"V","","JEEP","RENEGADE","0%","","","GG258ZJ"
"V","","AIXAM","GT","0%","","","GG259KL"
"V","","FIAT","500","0%","","","GG270CP"
"V","ZFA26300006V35196","FIAT","DOBLO'","0%","","","GG270WA"
"V","ZACPJFCW5MPR60314","JEEP","COMPASS","40%","","29/10/2021","GG272XL"
"V","WBA31BN08MCG79955","BMW","SERIE 5 ","0%","","","GG286HE"
"V","ZFABF5BJ6M3F79181","FIAT","PANDA","0%","","","GG291HZ"
"V","VF1RJA00168153344","RENAULT","CLIO","0%","","","GG295YM"
"V","","AIXAM","GT","0%","","","GG300FV"
"V","","AIXAM","GT","0%","","","GG301CV"
"V","JSAAZCC3S00502790 ","SUZUKI","SWIFT","0%","","","GG306HB"
"V","","AIXAM","GT","0%","","","GG307CN"
"V","VXKUPHMHDM4348981","OPEL","CORSA","0%","","","GG314BX"
"V","","AIXAM","GT","0%","","","GG325CP"
"V","ZPYD3EPM2UM012735","DR","EVO5","0%","","","GG338YA"
"V","ZFA26300006U75447","FIAT","DOBLO'","0%","","","GG339WA"
"V","","DS","7","0%","","","GG341HC"
"V","","RENAULT","ARCANA","0%","","","GG345DK"
"V","ZFABF6G87M3F72171","FIAT","PANDA","0%","","","GG354DK"
"V","WAUZZZGB7NR012266","AUDI","A1","0%","","","GG357DL"
"V","","VOLKSWAGEN","GOLF","0%","","","GG369CN"
"V","","FIAT","TIPO","0%","","","GG377KG"
"V","VF1MB000965625597","RENAULT","MASTER","0%","","15/11/2021","GG378FV"
"V","","AIXAM","GT","0%","","","GG395RL"
"V","VF7YDCNAU12T73000","CITROEN","JUMPER","0%","","","GG396FV"
"V","","FIAT","DOBLO'","0%","","","GG406XG"
"V","","VOLKSWAGEN","CADDY","0%","","","GG407WA"
"V","","FIAT","500","0%","","","GG414KJ"
"V","","TOYOTA","RAV4","0%","","","GG416LH"
"V","","VOLVO","XC40","0%","","","GG423JE"
"V","","VOLKSWAGEN","TOUAREG","0%","","","GG445TV"
"V","WVGZZZ5NZMW541756","VOLKSWAGEN","TIGUAN","0%","","","GG452TL"
"V","VXKUPHNKKL4416780","OPEL","CORSA","0%","","","GG456XK"
"V","JTDKBABBX0A008494","TOYOTA","YARIS","0%","","","GG460XH"
"V","JMZKFGWMA90180118 ","MAZDA","CX5","40%","","31/08/2021","GG469NJ"
"V","","FIAT","500L","0%","","","GG477GZ"
"V","ZCFCH35A305427600","IVECO","DAILY","0%","","","GG478YZ"
"V","JTDKBABB00A011727","TOYOTA","YARIS","0%","","","GG482WD"
"C","ZCFCH35A20D688061","IVECO","DAILY","100%","","","GG483YZ"
"V","","FIAT","TIPO","0%","","","GG485NJ"
"V","W0L0SDL0896046840","AIXAM","GT","0%","","","GG489CP"
"V","","DR","EVO3","0%","","","GG495NJ"
"V","ZFA31200003E02184","FIAT","PANDA","0%","","","GG498XL"
"V","JSAHJB74B00109283","SUZUKI","JIMNY","0%","","","GG504YZ"
"V","KNAD6818AN6591508","KIA","STONIC","0%","","","GG510XL"
"V","WVGZZZA1ZNV028376","VOLKSWAGEN","T-ROC","0%","","","GG512BV"
"V","ZFA3340000P903540","FIAT","500X","0%","","","GG521PW"
"V","ZLABLACJ0M5569089","LANCIA","YPSILON","0%","","","GG522KG"
"V","WAUZZZGYXNA007842","AUDI","A3","0%","","","GG522KH"
"V","TSMLYDD1S00869109","SUZUKI","VITARA","0%","","21/09/2021","GG529WD"
"V","1C4NJCB37MPN05722","JEEP","RENEGADE","0%","","","GG546NJ"
"V","VF1MB000767857295","RENAULT","MASTER","0%","","","GG566LL"
"V","VF1RJA00167442956","RENAULT","CLIO","0%","","","GG572LL"
"V","WBAUB31080VL13938","BMW","SERIE 1","0%","","","GG574GZ"
"V","1C4NJCD33MPM60212","JEEP","RENEGADE","0%","","","GG584AA"
"V","WAUZZZGB9MR032906","AUDI","A1","0%","","","GG585WD"
"V","JTDAF4E3X0A011529","TOYOTA","YARIS","0%","","","GG587AF"
"V","","AIXAM","GT","0%","","","GG590KL"
"V","ZFA26300006V24352","FIAT","DOBLO'","0%","","","GG593NL"
"V","ZFAEFAR41NX047978","FIAT","500","0%","","","GG597NH"
"V","","FIAT","500X","0%","","","GG602NL"
"V","TMAJE811BMJ044640","HYUNDAI","TUCSON","0%","","","GG610LL"
"V","W0VZCYHZ3LS022072","OPEL","GRANDLAND X","0%","","","GG614KG"
"V","WVGZZZ5NZMW033993","VOLKSWAGEN","TIGUAN","0%","","","GG616AF"
"V","W1K1770101N225397","MERCEDES","CLASSE A","0%","","","GG633CG"
"V","","AIXAM","GT","0%","","","GG636CN"
"V","","AUDI","Q5","0%","","","GG636DK"
"C","ZCFC535D205458890","IVECO","DAILY","0%","","","GG648FV"
"V","JTJBJRBZ902158375","LEXUS","SERIE NX","0%","","","GG651ZJ"
"V","WF01XXERK1MA56694","FORD","ECOSPORT","0%","","","GG653BV"
"V","SALWA2BW5NA228736","LAND ROVER","RANGE ROVER SPORT","0%","","02/03/2022","GG654DM"
"V","VF3VBBHXHJZ124993","PEUGEOT","EXPERT","0%","","","GG655AE"
"V","VXKUDYHSKMW036889","OPEL","MOKKA","0%","","","GG658AA"
"V","","AIXAM","GT","0%","","","GG662AD"
"V","WBAUZ95040N097837","BMW","X3","0%","","","GG666AV"
"V","WVWZZZAWZLY089088","VOLKSWAGEN","POLO","0%","","","GG669NJ"
"V","1C4NJCDS3MPN11716","JEEP","RENEGADE","0%","","","GG676KK"
"V","","AIXAM","GT","0%","","","GG677CT"
"V","WF0RXXWPGRMJ40322","FORD","TRANSIT CONNECT","0%","","","GG685BV"
"V","","SEAT","CUPRA","0%","","","GG691LH"
"V","WAUZZZF37N1014351","AUDI","Q3","0%","","","GG694CN"
"V","VR3USHNKKMJ699920","PEUGEOT","2008","0%","","","GG695CV"
"V","WVWZZZAAZMD928793","VOLKSWAGEN","UP","0%","","","GG706AF"
"V","VR7EFYHYCMJ699000","CITROEN","BERLINGO'","0%","","","GG720CV"
"V","SB1Z93BE00E259411","TOYOTA","COROLLA","0%","","","GG730GY"
"V","WAUZZZGA2MA011059","AUDI","Q2","0%","","","GG739CN"
"V","VR3UDYHSKMJ699746","PEUGEOT","2008","0%","","","GG742KL"
"V","","DS","7","0%","","","GG751WK"
"V","1FA6P8CF9F5398444","FORD","MUSTANG","0%","","","GG756KY"
"V","ZARPAHDX6M7D18986","ALFA ROMEO","STELVIO","0%","","","GG763BX"
"V","WV2ZZZSKZNX006932","VOLKSWAGEN","CADDY","0%","","","GG765WC"
"V","WF02XXERK2MD04320","FORD","PUMA","0%","","","GG768TL"
"V","WVWZZZCDZNW122724","VOLKSWAGEN","GOLF","0%","","","GG769BZ"
"V","TSMLYED1S00870301 ","SUZUKI","VITARA","0%","","","GG772KJ"
"V","SALEAJBW3M2058634","LAND ROVER","DEFENDER","0%","","","GG778CP"
"V","WVWZZZE1ZMP070324","VOLKSWAGEN","ID3","0%","","","GG789AF"
"V","WJMM1VUH60C314485","IVECO","STRALIS","0%","","","GG792YZ"
"V","1C4NJCDS0MPN08787","JEEP","RENEGADE","0%","","","GG795KK"
"V","JTMW23FV30D093002","TOYOTA","RAV4","0%","","","GG814KJ"
"V","VSSZZZKMZMR035237 ","CUPRA","FORMENTOR","0%","","","GG815CN"
"V","JTDKBABB80A049058","TOYOTA","YARIS","0%","","","GG826CA"
"V","","JEEP","COMPASS","0%","","","GG828CT"
"V","","FIAT","PANDA","0%","","","GG828ZC"
"V","ZFABF6G84M3G09077","FIAT","PANDA","0%","","","GG829CT"
"V","","MERCEDES","CLASSE A","0%","","","GG835AE"
"V","WAUZZZF39N1025125","AUDI","Q3","40%","","","GG843KH"
"V","ZPYD3SJM2UM502938","DR","EVO4","0%","","","GG845ZC"
"V","WBA2X71030V366384","BMW","SERIE 2","0%","","","GG849XL"
"V","","AIXAM","GT","0%","","","GG856AM"
"V","","AIXAM","GT","0%","","","GG858MM"
"V","VF1RJB00X67280637","RENAULT","CAPTURE","0%","","","GG861AF"
"V","ZFACF1DJ4NJF96830","FIAT","500","0%","","","GG861TL"
"V","WBA31DY080FK88074","BMW","SERIE 3","0%","","","GG882CP"
"V","WVWZZZAAZMD030873","VOLKSWAGEN","UP","0%","","","GG894LL"
"V","WF0WXXTACWMR02537","FORD","TRANSIT COURIER","0%","","","GG904KJ"
"V","VSSZZZKMZNR003352","CUPRA","FORMENTOR","0%","","","GG907RK"
"V","VF7YDBNAU12S73300","CITROEN","JUMPER","0%","","","GG914HK"
"V","","AIXAM","GT","0%","","","GG917AF"
"V","VXKUPHMHDM4349552","OPEL","CORSA","0%","","","GG918CA"
"V","","VOLKSWAGEN","T-CROSS","0%","","","GG920AF"
"V","WF0PXXGCHPMR52306","FORD","FOCUS","0%","","","GG920DZ"
"V","WF0PXXGCHPMR52355","FORD","FOCUS","0%","","","GG921DZ"
"V","TMAJD81AGMJ121998","HYUNDAI","TUCSON","0%","","","GG921ZC"
"V","","SKODA","SCALA","0%","","","GG924AM"
"V","WF0EXXTTREMR83633","FORD","TRANSIT","0%","","","GG936WC"
"V","WF02XXERK2MD08014","FORD","PUMA","0%","","","GG940BY"
"V","","DS","7","0%","","","GG943AZ"
"V","KL1JF68Y9CK667397","CHEVROLET","CRUZE","0%","","","GG950AE"
"V","WVWZZZ6RZFY285786","VOLKSWAGEN","POLO","0%","","","GG965HA"
"V","JSAMFJ91S00205313","SUZUKI","IGNIS","0%","","","GG967CV"
"V","WJMS63TV30C457770","IVECO","STRALIS","0%","","","GG968FV"
"V","VF7YBBNFC12U16077","CITROEN","JUMPER","0%","","","GG968MA"
"V","","AIXAM","GT","0%","","","GG975KH"
"C","VF1RFK00667744850","RENAULT","KANGOO","100%","","","GG976BX"
"V","","RENAULT","CAPTURE","0%","","","GG980ZA"
"V","","AIXAM","GT","0%","","","GG986NJ"
"V","","FIAT","SEICENTO","0%","","","GGYYYGG"
"V","","AUDI","A4","0%","","","GGYYYHH"
"V","","CITROEN","C3","0%","","","GH028AZ"
"V","ZFANF2DM3MP943663","FIAT","500X","0%","","","GH029MT"
"V","WF0JXXGAHJME77811","FORD","FIESTA","0%","","","GH037FG"
"V","WVGZZZA1ZJV035025","VOLKSWAGEN","T-ROC","0%","","","GH038FV"
"V","","AIXAM","GT","0%","","","GH039FF"
"V","","FIAT","DUCATO","0%","","","GH039RW"
"V","ZFA3340000P312952","FIAT","500X","0%","","","GH064SW"
"V","VXKUPHNEKN4135451","OPEL","CORSA","0%","","","GH067RS"
"V","WAUZZZGY4NA051898","AUDI","A3","0%","","","GH070TN"
"V","","IVECO","DAILY","0%","","","GH098EP"
"V","VF7SXHMRVMT644393","CITROEN","C3","0%","","","GH098GT"
"V","WVGZZZA1ZNV065335","VOLKSWAGEN","T-ROC","0%","","","GH099SS"
"V","WBAJJ11090EF67543","BMW","X1","0%","","","GH109MM"
"V","","ALFA ROMEO","147","0%","","","GH125NH"
"V","VF3VFEHTMM7856444","PEUGEOT","EXPERT","0%","","","GH129HN"
"V","","FIAT","PANDA","0%","","","GH131RS"
"C","","VOLKSWAGEN","T-CROSS","100%","","","GH132MV"
"V","WF0AXXTTRAMK25497","FORD","TRANSIT","0%","","","GH132YM"
"V","ZARPAHDX4N7D36467","ALFA ROMEO","STELVIO","0%","","","GH132YP"
"V","ZACPJFCW3MPR82151","JEEP","COMPASS","0%","","","GH137YR"
"V","WBY8P610907K28598","BMW","I3","0%","","","GH142HJ"
"V","","AIXAM","GT","0%","","","GH147MW"
"V","ZLABLADG0N5579447","LANCIA","YPSILON","0%","","","GH157MT"
"V","WVGZZZ5NZNW513766","VOLKSWAGEN","TIGUAN","0%","","","GH163MV"
"V","NLHBN51GANZ084455","HYUNDAI","I20","0%","","","GH164GT"
"V","WF0YXXTTGYME62955","FORD","TRANSIT","0%","","","GH166XG"
"V","UU1DJF00569070307","DACIA","SANDERO","0%","","","GH177GB"
"V","3MVDM6WE60E301125 ","MAZDA","CX30","0%","","","GH179TP"
"V","ZFABF5FJ3N3G85356","FIAT","PANDA","0%","","","GH181KD"
"V","VF1HJD20469247335","DACIA","DUSTER","0%","","","GH193RM"
"V","JSAAZCA3S00539633 ","SUZUKI","SWIFT","0%","","","GH194HJ"
"V","WBAYK510405U90323","BMW","X2","0%","","","GH196XA"
"V","WBAYN110905V24434","BMW","X2","0%","","","GH203YW"
"V","ZCFC235950D553759","IVECO","DAILY","0%","","","GH216RW"
"V","","FIAT","500L","0%","","","GH217HM"
"V","VF1RJL000UC314515","RENAULT","ARCANA","0%","","","GH219GB"
"V","JTDAF4E380A013246","TOYOTA","YARIS","0%","","","GH229DC"
"V","VF1RJA00168262970","RENAULT","CLIO","0%","","","GH234GA"
"V","VXKUDYHSKNW032138","OPEL","MOKKA","0%","","","GH235RV"
"V","WF0GXXGAJGAS62187","FORD","FIESTA","0%","","","GH240YM"
"V","JSAHJB74B00111077 ","SUZUKI","JIMNY","0%","","","GH246FF"
"V","ZLABLACJ0N5595239","LANCIA","YPSILON","0%","","","GH266YY"
"C","WF0EXXTTREMG40042","FORD","TRANSIT","100%","","","GH285HJ"
"C","504032232 ","IVECO","EUROCARGO","0%","","","GH290AS"
"V","VF1AG000867609691","RENAULT","ZOE","0%","","","GH300JA"
"V","ZFA19400002090538","FIAT","CROMA","0%","","","GH310GV"
"V","","FIAT","DUCATO","0%","","","GH337RD"
"V","ZARPAHPX7N7D44140","ALFA ROMEO","STELVIO","40%","","","GH373XG"
"V","","FORD","KUGA","0%","","","GH383HY"
"V","","CITROEN","BERLINGO'","0%","","","GH392LG"
"V","ZFABF5FG5M3G50983","FIAT","PANDA","0%","","","GH397HM"
"V","","AIXAM","GT","0%","","","GH432MW"
"V","WVWZZZAWZJY121161","VOLKSWAGEN","POLO","0%","","","GH436TD"
"V","ZFACF1BG9NJG11555","FIAT","500","0%","","","GH441RT"
"V","1J4GAE9947L148343","JEEP","WRANGLER","0%","","","GH443MW"
"V","","HYUNDAI","TUCSON","0%","","","GH474TA"
"V","WBA21BY0607L06274","BMW","SERIE 2","0%","","","GH477FG"
"V","","RENAULT","MASTER","0%","","","GH490PE"
"V","JSAAZDA3S00506531 ","SUZUKI","SWIFT","0%","","","GH493GB"
"V","","HONDA","JAZZ","0%","","","GH507GB"
"V","","JEEP","RENEGADE","0%","","","GH509MV"
"V","WAUZZZ8TXAA061705","AUDI","A5","0%","","","GH510RV"
"V","WVGZZZA1ZLV132686","VOLKSWAGEN","T-ROC","0%","","","GH512KS"
"V","","AIXAM","GT","0%","","","GH521SS"
"V","WVWZZZAWZNU010669","VOLKSWAGEN","POLO","0%","","","GH525HM"
"V","","AUDI","Q2","0%","","","GH532MN"
"V","VXKUBYHTKM4380268","OPEL","CORSA","0%","","","GH550SW"
"V","VR7EFYHT2MJ926184","CITROEN","BERLINGO'","0%","","","GH557LJ"
"V","SJKDCNH15U1005660 ","INFINITI","Q30","0%","","","GH558SS"
"V","","FIAT","DOBLO'","0%","","","GH571MV"
"V","WBA7K310205R81764","BMW","SERIE 1","0%","","","GH597YP"
"V","WP1ZZZ95ZMLB10939","PORSCHE","MACAN","0%","","","GH611RS"
"V","","CITROEN","JUMPER","0%","","","GH618AZ"
"V","WAUZZZF43NA031298","AUDI","A4","40%","","","GH629YT"
"V","1C4NJCD30MPM87965","JEEP","RENEGADE","0%","","","GH647HN"
"V","","CITROEN","C3","0%","","","GH650TN"
"V","","AIXAM","GT","0%","","","GH661RT"
"C","VF1MB000668796001","RENAULT","MASTER","100%","","","GH671RR"
"V","","JEEP","COMPASS","0%","","","GH688HL"
"V","WVWZZZCDZNW517777","VOLKSWAGEN","GOLF","0%","","","GH697HM"
"V","ZFABF5CJ8N3G68671","FIAT","PANDA","0%","","","GH707CN"
"V","WDD1770511J103618","MERCEDES","CLASSE A","0%","","","GH708FV"
"V","","CITROEN","C3","0%","","","GH709TP"
"V","WAUZZZF17KD009269","AUDI","Q8","0%","","","GH716WM"
"V","ZARPAHBX6N7D36294","ALFA ROMEO","STELVIO","0%","","","GH742YS"
"V","VF1RJA00668967232","RENAULT","CLIO","0%","","","GH746RV"
"V","TMBER6PJ8N4053493","SKODA","FABIA","0%","","","GH757TR"
"V","W1K1770541N273401","MERCEDES","CLASSE A","0%","","","GH764WZ"
"V","","CITROEN","C3","0%","","","GH771AX"
"V","YV1XZBBVFN2692815","VOLVO","XC40","0%","","","GH794GM"
"V","ZARPAHDX3M7D30254","ALFA ROMEO","STELVIO","0%","","","GH794SS"
"V","WF05XXBDF59C51990","FORD","TRANSIT","0%","","","GH796VX"
"V","ZCFCE35B805457905","IVECO","DAILY","0%","","","GH797CX"
"V","ZFABF5BJ7N3H06201","FIAT","PANDA","0%","","","GH805KD"
"V","VF1RFK00468751757","RENAULT","KANGOO","0%","","","GH828GA"
"V","","DR","EVO4","0%","","","GH838MV"
"V","","TOYOTA","COROLLA","0%","","","GH839JL"
"V","ZCFCA35B905455799","IVECO","DAILY","0%","","","GH844CX"
"V","VF1WF000967446459","NISSAN","NV200","0%","","","GH851AG"
"V","ZACNJECS8NPR92500","JEEP","COMPASS","0%","","","GH854KD"
"V","","MERCEDES","CLASSE C","0%","","","GH862VY"
"V","ZFA31200003C13162","FIAT","PANDA","0%","","","GH874HN"
"V","VXKUBYHTKM4102758","OPEL","CORSA","0%","","","GH879HL"
"V","WVWZZZ7NZFV047726","VOLKSWAGEN","SHARAN","0%","","","GH884DJ"
"V","","AUDI","Q5","0%","","","GH886JR"
"V","","PEUGEOT","208","0%","","","GH888FF"
"V","","AIXAM","GT","0%","","","GH896PR"
"V","","AIXAM","GT","0%","","","GH910GA"
"V","WF0YXXTTGYNU34277","FORD","TRANSIT","0%","","","GH926TA"
