1,2,5,7,9,4,6,8,3,10
"AGBIELLA 3 6027","6027","BIELLA 3 ","  ","01532296","","","","PLATAROTI",""
"AGTORINO CORSO DEGLI ABRUZZI216","216","TORINO CORSO DEGLI ABRUZZI","  ","0114371991","","","","PLURIMEDIA SRL",""
"AGCANELLI 3T58","T58","CANELLI 3","  ","0141 823179","","","","POGGIO ASSICURAZIONI",""
"AGOVADA 3 3 9 6 4 8 ","3 9 6 4 8 ","OVADA 3 ","  ","014380426","","","","POLIDORI E CANEPA",""
"AG0129","0129","POLIGNANO MILANESE","  ","02 934 0221","","","","POLIGNANO MILANESE",""
"AGSALUZZO 4POL MIGLIORE","POL MIGLIORE","SALUZZO 4","  ","017541671","","","","POLIZZA MIGLIORE",""
"AG63X","63X","AOSTA","  ","0125 807442","","","","PONT SAINT MARTIN",""
"AGPORDENONE39433","39433","PORDENONE","  ","0434520013","","","","PORDENONE",""
"AGROMA 285997","85997","ROMA 2","  ","0251815181","","","","PORTAFOGLIO DIRETTO ROMA",""
"AG10329","10329","PORTICI","  ","0817752452","","","","PORTICI",""
"AGPOTENZA2066","2066","POTENZA","  ","0971469147","","","","POTENZA NORD",""
"AGPOTENZA836","836","POTENZA","  ","0971470970","","","","POTENZA TANCREDI",""
"AG39293","39293","POZZUOLI","  ","0815264335","","","","POZZUOLI",""
"AGPRATISA1070","A1070","PRATIS","  ","011532293","","","","PRATIS",""
"AGTORINOEKO","EKO","TORINO","  ","011 046 4040","","","","PRATIS ASSICURAZIONI",""
"AGTORINOT8S","T8S","TORINO","  "," 0112296749","","","","PRETI VIZZINI SAS",""
"AGBRA 2 T44","T44","BRA 2 ","  ","0172413639","","","","PRINCIPI",""
"AGTORRE PELLICE527","527","TORRE PELLICE","  ","012191820","","","AG0527@AXA-AGENZIE.IT","PROCHET ASSICURAZIONI",""
"AGFIDENZA3814","3814","FIDENZA","  ","0524524486","","","","PROGETTO FUTURO DI SPOTTI NADIA &amp; C. S.N.C",""
"AGTORINO 8EJE","EJE","TORINO 8","  ","011502984","","","","PROGRAMMI ASSICURATIVI SAS",""
"AGTORINO1552","1552","TORINO","  ","","PROVA","10022","","PROVA",""
"AGGARBAGNATE MILANESE256","256","GARBAGNATE MILANESE","  ","029952709","","","","PRS ASSICURAZIONI",""
"AGTORINO 5T7D","T7D","TORINO 5","  ","0110360001","","","","PULSAR BROKER SRL",""
"AGVERCELLIAA","AA","VERCELLI","  ","0161250747","","","","QUADRIFOGLIO INSURANCE",""
"AGCUNEO 2 304","304","CUNEO 2 ","  ","0171 67251","","","","R.R. SNC",""
"AGRACCONIGI1/59216","1/59216","RACCONIGI","  ","017285253","","","","RACCONIGI",""
"AGCARMAGNOLA1/59216","1/59216","CARMAGNOLA","  ","","","","","RACCONIGI",""
"AGRACCONIGI1237","1237","RACCONIGI","  ","017285925","","","","RACCONIGI",""
"AGRACCONIGI1007","1007","RACCONIGI","  ","0172811345","","","AG1007@HDIARETE.IT","RACCONIGI ROMA",""
"AGSALUZZO 345319","45319","SALUZZO 3","  ","017544614 ","","","","RAINA",""
"AGRANICA38700","38700","RANICA","  ","035 360860","","","","RANICA",""
"AGBORGARO TORINESE3508100","3508100","BORGARO TORINESE","  ","011 020 6030","","","","RANNO",""
"AGTORINO 400920","400920","TORINO ","  ","0113167246","","","","RANNO BROKER",""
"AGRAPALLO39190","39190","RAPALLO","  ","0185234146","","","","RAPALLO",""
"AGRAPALLO0410","0410","RAPALLO","  ","0185 271007","","","","RAPALLO",""
"AG591","591","RAPALLO","  ","","","","","RAPALLO",""
"AGRAPALLO 591591 RAPALLO","591 RAPALLO","RAPALLO 591","  ","018550647","","","","RAPALLO 591",""
"AGTORINO 410082","10082","TORINO 4","  "," 0124 629488","","","","RAPELLI STEFANO",""
"AGAOSTA 3RAQ05","RAQ05","AOSTA 3","  ","0165364207","","","","RAQ05",""
"AGMONCALIERI146","146","MONCALIERI","  ","011 642170","","","","REALE MUTUA MONC",""
"AGPINEROLO019","019","PINEROLO","TO","0121-322020 ","PIAZZA LUIGI BARBIERI, 2","10064","PINEROLO@PEC.AGENZIE.GENERALI.COM","REBECCHI ANGELO E REBECCHI ALESSIO","0121-322575"
"AG0553","0553","RECCO","  "," 0185 75639","","","","RECCO",""
"AGRECCO45943","45943","RECCO","  "," 01851991337","","","","RECCO",""
"AGREGGIO CALBRIAREGGIO","REGGIO","REGGIO CALBRIA","  ","096521091","","","","REGGIO CALBRIA",""
"AGREGGIO EMILIAI72","I72","REGGIO EMILIA","  ","0522443411","","","","REGGIO EMILIA GIAMBELLINO",""
"AGTORINO2266","2266","TORINO","  ","0115683133","","","AGENZIA@RES-NOVA.IT","RES NOVA SRL",""
"AGTORINO02266","02266","TORINO","  ","0117435086","","","","RES NOVA SRL",""
"AGCUNEO32100000","32100000","CUNEO","  ","0171-67251 ","","","","REVELLI",""
"AGCOLLEGNO00002","00002","COLLEGNO","TO","0114081257","CORSO FRANCIA, 77","10093","","RINALDIN E BALLATORE ",""
"AGCARAGLIO408","408","CARAGLIO","  ","0171619388","","","","RINAUDO",""
"AGRIVALTAA48","A48","RIVALTA","  ","0119046277","","","","RIVALTA",""
"AGRIVALTA07747","07747","RIVALTA","  ","011 349 8961","","","","RIVALTA",""
"AGRIVALTA DI TORINORRY","RRY","RIVALTA DI TORINO","  ","0113498961","","","","RIVALTA DI TORINO",""
"AGRIVALTA DI TORINO0000","0000","RIVALTA DI TORINO","  ","0113498961","","","","RIVALTA DI TORINO",""
"AGRIVAROLO993","993","RIVAROLO","  ","0124373236","","","RIVAROLOCANAVESEINDIPENDENZA@GROUPAMA.IT","RIVAROLO",""
"AG39505","39505","RIVAROLO C.SE","  ","012429454","","","","RIVAROLO C.SE - ROLANDO E VIRONDA",""
"AGRIVAROLO CANAVESE6504","6504","RIVAROLO CANAVESE","  ","012429969","","","","RIVAROLO CANAVESE",""
"AGRIVAROLO CANAVESE375","375","RIVAROLO CANAVESE","  ","0124 26847","","","","RIVAROLO CANAVESE",""
"AG58610","58610","RIVAROLO CANAVESE","  ","012428131","","","","RIVAROLO CANAVESE",""
"AGRIVAROLO116","116","RIVAROLO","  ","012427445","","","","RIVAROLO CENTRO",""
"AGRIVAROLO CENTRO 118","118","RIVAROLO CENTRO ","  ","0119103457","","","","RIVAROLO CENTRO ",""
"AGRIVAROLO SAN FRANCESCOTU3","TU3","RIVAROLO SAN FRANCESCO","  ","0124424410","","","","RIVAROLO SAN FRANCESCO",""
"AGRIVOLI005","005","RIVOLI","  ","0119533193","","","","RIVOLI",""
"AGRIVOLI51168","51168","RIVOLI","  ","0119597243","","","","RIVOLI",""
"AGRIVOLI086","086","RIVOLI","  ","0119586529","","","","RIVOLI",""
"AGRIVOLI02600","02600","RIVOLI","  ","0119585458","","","","RIVOLI",""
"AGRIVOLI168","168","RIVOLI","  ","0119586469","","","","RIVOLI",""
"AGRIVOLI618","618","RIVOLI","  ","0119561145","","","","RIVOLI",""
"AGRIVOLI072","072","RIVOLI","  ","0119561933","","","","RIVOLI",""
"AGRIVOLI63328","63328","RIVOLI","  ","0119580924","","","","RIVOLI",""
"AG242","242","RIVOLI","  ","","","","","RIVOLI",""
"AGRIVOLICMF ","CMF ","RIVOLI","  ","0119586529","","","","RIVOLI",""
"AGRIVOLI 01000523","000523","RIVOLI 01","  ","011 953 3193","","","","RIVOLI 01",""
"AGRIVOLI 1250","250","RIVOLI 1","  ","","","","","RIVOLI 1",""
"AGRIVOLI 4 00086","00086","RIVOLI 4 ","  ","0122622317","","","","RIVOLI 4 ",""
"AGRIVOLI 2TU5","TU5","RIVOLI 2","  ","0119586352","","","","RIVOLI CASTELLO",""
"AGVERCELLI36502","36502","VERCELLI","  ","0161253722","","","","RIZZI",""
"AGVERCELLI36502","36502","VERCELLI","  ","0161213030","","","","RIZZI SRL",""
"AGROGGIANO GRAVINA 323","323","ROGGIANO GRAVINA ","  ","0984507039","","","","ROGGIANO GRAVINA ",""
"AGPINEROLO00111","00111","PINEROLO","  ","0121397646","","","","ROL ASSICURAZIONI",""
"AGROMAN00079","N00079","ROMA","  ","","","","","ROMA",""
"AGROMA40014","40014","ROMA","  ","0683799040","","","","ROMA",""
"AGROMAF51","F51","ROMA","  ","066782420","","","","ROMA",""
"AGROMARM","RM","ROMA","  ","064666986","","","","ROMA BONCOMPAGNI ",""
"AGROMA CLODIOIR6","IR6","ROMA CLODIO","  ","0637352166","","","","ROMA CLODIO",""
"AGROMA4295","4295","ROMA","  ","0665192416","","","","ROMA MURATELLA",""
"AG647","647","ROMA PACINOTTI","  ","06 8956 6451","","","","ROMA PACINOTTI",""
"AGROMA186","186","ROMA","  ","0258245556","","","PRONTASSISTENZA.GROUPAMA@EUROPEASSISTANCE.IT","ROMA PAVESE",""
"AGROMA633","633","ROMA","  ","063908091","","","","ROMA PIAZZALE DEGLI EROI",""
"AGROMA5595","5595","ROMA","  ","062288740","","","","ROMA TORSAPIENZA",""
"AG543","543","ROMA ","  ","06 7696 3536","","","","ROMA TUSCOLANA",""
"AGROMA05323","05323","ROMA","  ","06 8880 2501","","","","ROMA VILLA BORGHESE",""
"AGPINEROLO01","01","PINEROLO","  ","0121378658","","","","RONCHAIL SIMONA",""
"AGBEINASCO244","244","BEINASCO","  ","0113490386","","","","RONCO",""
"AGRONCO SCRIVIAL09","L09","RONCO SCRIVIA","  ","010935656","","","","RONCO SCRIVIA",""
"AGBIELLA 4I15","I15","BIELLA 4","  "," 015 25281","","","","ROSAZZA ASSICURAZIONI",""
"AGROMA 22103","2103","ROMA 2","  ","0425 590987","","","","ROSSI ASSICURAZIONI",""
"AGALESSANDRIA00","00","ALESSANDRIA","AL","0131252372","PIAZZA CARDUCCI 3","15100","","ROSSIGNOLI &amp; BURATTO S.N.C. DI ROSSIGNOLI ROBERTO E BURATTO",""
"AGLEGNANO3056","3056","LEGNANO","  ","0331450062","","","","ROVEDA ASS.NI",""
"AGTRINO0610","0610","TRINO","  ","0161801138","","","","ROVIGLIONE ASSICURAZIONI",""
"AGACQUI TERME 2 00101","00101","ACQUI TERME 2 ","  ","0144322555","","","","RT SAS ",""
"AGACQUI TERME 3 RT SRL","RT SRL","ACQUI TERME 3 ","  ","0144 322555","","","","RT SRL",""
"AGTORINO166","166","TORINO","  ","011331050","","","","RUFFINI",""
"AGCIRIE'00","00","CIRIE'","TO","0119212041","VIA VITTORIO VENETO 9/A","10073","","RUGGERO PELLEGATTA",""
"AGTORINO STATUTO00","00","TORINO STATUTO","TO","0114333325","CORSO FRANCIA 5","10138","","S.B.M. S.A.S. DI SILLANO BRUNO E C.",""
"AGTORINO S07S07","S07","TORINO S07","  ","014345220","","","","S07 SRL",""
"AGMILANO922","922","MILANO","  ","02 8912 3854","","","","SACAM INSURANCE BROKER",""
"AGSACILES48","S48","SACILE","  ","0434 71834","","","","SACILE",""
"AGALESSANDRIA1015","1015","ALESSANDRIA","  ","0131441188","","","","SAG DI FUSO ",""
"AGTORINO SOLFERINOL90","L90","TORINO SOLFERINO","  ","276176409","","","","SALUSSO CARLA",""
"AGSALUZZO119","119","SALUZZO","  ","017544614","","","AG119@HDIARETE.IT","SALUZZO",""
"AGSALUZZO648","648","SALUZZO","  ","0175 45809","","","","SALUZZO",""
"AGSALUZZOA512","A512","SALUZZO","  ","","","","","SALUZZO",""
"AGSALUZZO53301","53301","SALUZZO","  ","017542652","","","","SALUZZO",""
"AGSALUZZO021","021","SALUZZO","  ","0119807347","","","","SALUZZO ",""
"AGSALUZZOAS12","AS12","SALUZZO","  ","017543567","","","","SALUZZO",""
"AG055","055","SALUZZO","  ","","","","","SALUZZO",""
"AG5131","5131","SALUZZO","  ","017542700","","","","SALUZZO",""
"AGSALUZZO BROKER0008","0008","SALUZZO BROKER","  ","017546513","","","","SALUZZO BROKER",""
"AG400931","400931","SALUZZO ","  ","0175 46513","","","","SALUZZO BROKER",""
"AGSALUZZO0BTS","0BTS","SALUZZO","  ","0175 46513","","","","SALUZZO BROKER ",""
"AGSALUZZOSALUZZO BROKER","SALUZZO BROKER","SALUZZO","  ","017546513","","","","SALUZZO BROKER ",""
"AGSALUZZO123456","123456","SALUZZO","  ","017546513","","","","SALUZZO BROKER",""
"AGSALUZZO85142","85142","SALUZZO","  ","0175 46513","","","","SALUZZO BROKER SRL",""
"AGSAVIGLIANO10","10","SAVIGLIANO","  ","017542263","","","","SALUZZO CORSO MAZZINI IY0",""
"AGSALUZZOIY0","IY0","SALUZZO","  "," 0175 42263","","","","SALUZZO CSO ROMA",""
"AG158","158","SALUZZO MORETTA","  "," 017541313","","","","SALUZZO MORETTA",""
"AGSALUZZOSALUZZO","SALUZZO","SALUZZO","  ","017542723","","","","SALUZZO VIA BAGNI 1",""
"AG60481","60481","SAN DONATO MILANESE","  ","025276039","","","","SAN DONATO MILANESE",""
"AGSAN GIULIANO MILANESE4231","4231","SAN GIULIANO MILANESE","  ","02982581","","","","SAN GIULIANO MILANESE",""
"AGSAN MAURO39222","39222","SAN MAURO","  ","0118224612","","","","SAN MAURO",""
"AGSAN MAURO 2 58668","58668","SAN MAURO 2 ","  ","0118222730","","","","SAN MAURO 2 ",""
"AGTORINO 59679/0","59679/0","TORINO ","  ","0113352077","","","","SAN PAOLO",""
"AGSAN SPERATE39297","39297","SAN SPERATE","  ","0709606027","","","","SAN SPERATE",""
"AGMONDOVÃ464","464","MONDOVÃ","  ","0174 42378","","","","SANDRONE AGENZIA DI ASS.NI DI SANDRONE VALTER &amp; C. SNC",""
"AGCANELLI00","00","CANELLI","AT","0141823907","VIALE RISORGIMENTO 39","14053","","SANDRONE GIOVANNI BATTISTA",""
"AGMONDOVÃ00","00","MONDOVÃ","CN","017442378","CORSO STATUTO 37, SCALA D. INT 8","12084","","SANDRONE WALTER",""
"AGSANREMO318","318","SANREMO","  ","0184509059","","","","SANREMO",""
"AGSANREMO520","520","SANREMO","  ","0184504442","","","","SANREMO",""
"AGCARMAGNOLA 230078","30078","CARMAGNOLA 2","  ","0119723505","","10022","","SANSOLDI",""
"AGTORINO SANTA RITA161","161","TORINO SANTA RITA","  ","0113272071","","","","SANTA RITA",""
"AG60586","60586","SANTENA","  ","0119492718","","","","SANTENA",""
"AGSANTENAX40","X40","SANTENA","  ","011 949 1718","","","","SANTENA",""
"AGSANTENAA33 SANTENA","A33 SANTENA","SANTENA","  ","0119494275","","","","SANTENA",""
"AGSANTHIA'1","1","SANTHIA'","  ","0161930888","","","","SANTHIA'",""
"AGSANTHIA'1226","1226","SANTHIA'","  ","0161922184","","","","SANTHIA'",""
"AGSANTHIA'60350","60350","SANTHIA'","  ","0161930893","","","","SANTHIA'",""
"AGTORINO VIA RODI 300771","00771","TORINO VIA RODI 3","  ","0110888400","","","","SARACINO ERIKA",""
"AGSARONNO45326","45326","SARONNO","  ","029602494","","","","SARONNO",""
"AGSARONNO GENERAL BROKERTZ7","TZ7","SARONNO GENERAL BROKER","  ","029602612","","","","SARONNO GENERAL BROKER",""
"AG874","874","SASSARI CENTRO","  ","079239574","","","","SASSARI CENTRO",""
"AG02601","02601","SAVIGLIANO 2 ","  ","017233632","","","","SAVIGLIANO 2 ",""
"AGSAVONA096","096","SAVONA","  ","019821804","","","","SAVONA",""
"AGSAVONA2667","2667","SAVONA","  ","0198335593","","","","SAVONA",""
"AG116","116","SAVONA","  ","","","","","SAVONA",""
"AGSAVONAA180","A180","SAVONA","  ","019821122","","","","SAVONA",""
"AGSAVONA688","688","SAVONA","  ","","","","","SAVONA PRIAMAR",""
"AGSAVONA116","116","SAVONA","  ","019 826471","","","","SAVVONA",""
"AGCUNEO46950","46950","CUNEO","  ","0171603777","","","","SCIARRETTA SAS",""
"AGTORINO 00","00","TORINO ","  ","011 741 0893","","","","SELVAGGIO LUCA",""
"AGSEREGNO695","695","SEREGNO","  ","03621821540","","","","SEREGNO",""
"AGBORGOMANERO 2381","381","BORGOMANERO 2","  ","0322835645","","","","SERENO FABRIZIO &amp; C.",""
"AGBRESSO00694","00694","BRESSO","  ","0266504961","","","H694@HELVETIA.IT","SERINT S.R.L.",""
"AGSAN MATTEO DELLA DECIMA34055","34055","SAN MATTEO DELLA DECIMA","  ","0516824598","","","","SERRA ASSSICURAZIONI ",""
"AGSESTO CALENDE000477","000477","SESTO CALENDE","  ","0331 919814","","","","SESTO CALENDE",""
"AG280","280","SESTO CALENDE","  ","","","","","SESTO CALENDE",""
"AGSESTO CALENDE A","SESTO CALENDE ","SESTO CALENDE ","  ","0331924123","","","","SESTO CALENDE ",""
"AGSETTIMO TORINESE58851","58851","SETTIMO TORINESE","  ","0118005555","","","","SETTIMO ",""
"AGSETTIMO91X","91X","SETTIMO","  ","0118958282","","","","SETTIMO",""
"AGSETTIMO TORINESE02522","02522","SETTIMO TORINESE","TO","0118954272","","","","SETTIMO TORINESE",""
"AGT83","T83","SETTIMO TORINESE","  ","0118003053","","","","SETTIMO TORINESE",""
"AGSETTIMO TORINESE011","011","SETTIMO TORINESE","  ","0118005635","","","","SETTIMO TORINESE",""
"AGSETTIMO TORINESE CORTE ALFIERIA54","A54","SETTIMO TORINESE CORTE ALFIERI","  ","0118001249","","","","SETTIMO TORINESE CORTE ALFIERI",""
"AGSETTIMO TORINESE SAN SALVARIOT83 0","T83 0","SETTIMO TORINESE SAN SALVARIO","  ","011 800 3053","","","","SETTIMO TORINESE SAN SALVARIO",""
"AGVERCELLI 2407","407","VERCELLI 2","  ","0161 254074","","","","SEVEN GROUP",""
"AGOLEGGIO407","407","OLEGGIO","  ","0321998538","","","","SEVEN GROUP ",""
"AGTORINO 4SIAMO SRL","SIAMO SRL","TORINO 4","  ","011885038","","","","SIAMO SRL",""
"AGTORINO00","00","TORINO","TO","0113970948","C.SO UNIONE SOVIETICA 612/15A","10135","","SIASSICURAZIONI SAS DI VITTORIO MARI &amp; C",""
"AGTORINO 88V","88V","TORINO ","  ","0115613440","","","","SIBA SRL",""
"AGAXW","AXW","MONTEGROTTO TERME","  ","0498669221","","","","SICURITA' DI PASTORIO PIERO",""
"AGMONTEGROTTO TERMEAXW","AXW","MONTEGROTTO TERME","  ","0498669221","","","","SICURTA' SAS",""
"AGSIDERNOF74","F74","SIDERNO","  ","0964 342681","","","","SIDERNO",""
"AGTORINO INGHILTERRA5037","5037","TORINO INGHILTERRA","  ","0114344195","","","","SILLANO SAS",""
"AGCANELLI205","205","CANELLI","  ","0141834546","","","","SINA",""
"AGSIRACUSAIY8","IY8","SIRACUSA","  ","0931462388","","","","SIRACUSA ",""
"AGAOSTA 4 2306","2306","AOSTA 4 ","  ","0165262263","","","","SM S.N.C. DI SUPPO M.E MASTROIANNI B.",""
"AGSOMMA LOMBARDO39213","39213","SOMMA LOMBARDO","  ","0331256552","","","","SOMMA LOMBARDO",""
"AGSONDRIO3333","3333","SONDRIO","  ","0342515487","","","","SONDRIO",""
"AGSETTIMO TORINESE557","557","SETTIMO TORINESE","  ","0118955999","","","","SORASIO ASSICURAZIONI SAS ",""
"AGCIRIÃ 451168 - SOTTILE","51168 - SOTTILE","CIRIÃ 4","  ","0119214943","","","","SOTTILE",""
"AGVILLAFRANCA TIRRENA886","886","VILLAFRANCA TIRRENA","  ","090332653","","","","SPADAFORA",""
"AGTORINO B.GO VITTORIA00","00","TORINO B.GO VITTORIA","TO","0112217279","VIA STRADELLA 126 /C","10147","","SPAGNOLO FRANCESCO",""
"AGTRIESTE506","506","TRIESTE","  ","040 633700","","","","SPERANZA ALFONSO",""
"AGRIVOLI GIOLITTI3179000","3179000","RIVOLI GIOLITTI","  ","0119532015","","","","STAR SNC",""
"AGSTRADELLAT1S","T1S","STRADELLA","  ","038548181","","","","STRADELLA",""
"AGSTRAMBINO170000","170000","STRAMBINO","  ","0125711443","","","","STRAMBINO",""
"AGSTRAMBINO1","1","STRAMBINO","  ","0125637976","","","","STRAMBINO",""
"AGSOMMA LOMBARDO276","276","SOMMA LOMBARDO","  ","0331252786","","","","STUDIO BERTOLE",""
"AGSAVIGLIANO 21 0 7 ","1 0 7 ","SAVIGLIANO 2","  ","0172717448","","","","STUDIO BROKER SNC",""
"AG","10161","ALBENGA","  ","018252908","","","","STUDIO CARDONE ASSICURAZIONI",""
"AGNOVARA 200178","00178","NOVARA 2","  "," 0321455433","","","","STUDIO FRANCESE",""
"AGTERMOLILEZZOCHE SANTA","LEZZOCHE SANTA","TERMOLI","  ","087583532","","","","SUB AGE VIA CAIROLI 30 ",""
"AGSUSA45612","45612","SUSA","  ","0122629586","","","","SUSA",""
"AGSX SOLO TORINO5 5 7 ","5 5 7 ","SX SOLO TORINO","  ","0113202959","","","","SX SOLO TORINO",""
"AGMONDOVI'TL2","TL2","MONDOVI'","  ","0174 551300","","","","TADONE",""
"AGLESSONA343/343","343/343","LESSONA","  ","015 982 6677","","","","TALLIA",""
"AGBIELLA2132","2132","BIELLA","BI","0152522235"," VIA GUGLIELMO OBERDAN 28","13900","ALESSANDRO.TALLIA@GMAIL.COM","TALLIA SNC ",""
"AGTORINO 4ECN","ECN","TORINO 4","  ","011 8127629","","","","TAMAGNONE ASSICURA",""
"AGCASALE MONFERRATO00","00","CASALE MONFERRATO","AL","0142452775","VIA E. LEONI 14","15033","","TAMISO ASSICURAZIONI DI DOMENICO TAMISO &amp; C. S.N.C",""
"AGTERNI39528","39528","TERNI","  ","074459349","","","","TERNI",""
"AGCIRIÃ 253621","53621","CIRIÃ 2","  ","0119210269","","","","TERZOLO E MORABITO",""
"AGCASALE MONFERRATO 470436 CASALE","70436 CASALE","CASALE MONFERRATO 4","  ","0142452444","","","","TO ASSISTUDIO SRL ",""
"AGTORINOA47","47","TORINO","TO","0113140211","CORSO ORBASSANO, 252","10137","","TO CORSO ORBASSANO",""
"AGTORINO88E","88E","TORINO","  ","011352286","","","","TO/STADIO",""
"AGPINEROLO CORSO TORINO02","02","PINEROLO CORSO TORINO","  ","0121376077","","","","TOGLIATTI",""
"AGTORINO50977","50977","TORINO","  ","0114407088","","","NICOLOSI.ASS.NI@GMAIL.COM","TORINO",""
"AGTORINO64538","64538","TORINO","  ","011835027","","","","TORINO",""
"AGTORINO1/39380","1/39380","TORINO","TO","011533275","VIA SAN PAOLO, 60","10141","","TORINO",""
"AGTORINO 2 750","750","TORINO 2 ","  ","0115061711","","","","TORINO",""
"AGTORINO14","14","TORINO","  ","0113433211","","","","TORINO",""
"AGTORINOBROKER","BROKER","TORINO","  ","0114056060","","","","TORINO",""
"AGTORINO00980","00980","TORINO","  ","","","","","TORINO",""
"AGTORINO","TORINO","TORINO","  ","0114331344","","","","TORINO",""
"AGTORINO1615","1615","TORINO","  ","011747103","","","","TORINO",""
"AG58298","58298","TORINO","  ","","","","","TORINO",""
"AGTORINO0000","0000","TORINO","  ","011615556","","","","TORINO",""
"AG1450","1450","TORINO","  ","","","","","TORINO",""
"AG520","520","TORINO","  ","","","","","TORINO",""
"AGTORINO49117","49117","TORINO","  ","0116165730","","","","TORINO",""
"AGTORINO53734","53734","TORINO","  "," 0115093700","","","","TORINO",""
"AGTORINO6054","6054","TORINO","  ","011 351608","","","","TORINO",""
"AGTORINOA4","A4","TORINO","  ","0117410052","","","","TORINO",""
"AGTORINO39515","39515","TORINO","  ","01119887380","","","","TORINO",""
"AGTORINO39076","39076","TORINO","  ","0113247753","","","","TORINO",""
"AGTORINO72444","72444","TORINO","  ","0118125025","","","","TORINO",""
"AGTORINO40023","40023","TORINO","  ","0114474934","","","","TORINO",""
"AGTORINO 666","666","TORINO ","  ","","","","","TORINO",""
"AGTORINO54800","54800","TORINO","  ","011533921","","","","TORINO",""
"AGTORINO018568","018568","TORINO","  ","0112054852","","","","TORINO",""
"AGTORINO013","013","TORINO","  ","0112267912","","","","TORINO",""
"AGTORINO077","077","TORINO","  ","0117791927","","","","TORINO",""
"AGTORINO65242","65242","TORINO","  ","011 661 4576","","","","TORINO",""
"AGTORINO54876","54876","TORINO","  ","011/19887380","","","","TORINO "STAMPATORI"",""
"AG32137","32137","TORINO 1 ","  ","","","","","TORINO 1 ",""
"AGTORINO61408","61408","TORINO","  ","011386242","","","","TORINO 10",""
"AGTORINO 259679","59679","TORINO 2","  ","","","","","TORINO 2",""
"AGTORINO 200664","00664","TORINO 2","  ","011502984","","","","TORINO 2",""
"AG59697","59697","TORINO 3","  ","","","","","TORINO 3",""
"AG64186","64186","TORINO 5","  ","","","","","TORINO 5",""
"AGTORINO 520520 CORRETTO","520 CORRETTO","TORINO 520","  ","0115023075","","","","TORINO 520",""
"AGTORINO 739076","39076","TORINO 7","  ","","","","","TORINO 7",""
"AGTORINO 8323","323","TORINO 8","  ","0112465236","","","","TORINO 8 ",""
"AGTORINO 82328","2328","TORINO 8","  ","0119210587","","","","TORINO 8",""
"AGTORINO 935464","35464","TORINO 9","  ","0113858997","","","","TORINO 9",""
"AGTORINO 0167","0167","TORINO ","  ","011 553 4100","","","","TORINO AGENZIA IBO GESTIONE RISCHI SRL",""
"AGTORINO ALFIERI149","149","TORINO ALFIERI","  ","011544202","","","","TORINO ALFIERI",""
"AGTORINOBFM","BFM","TORINO","  ","011352121","","","","TORINO AMINTA SRL",""
"AG5B3","5B3","TORINO ASSIETTA","  ","011544686","","","","TORINO ASSIETTA",""
"AGTORINO386","386","TORINO","  ","01119115220","","","","TORINO BELGIO",""
"AGTORINO BENGASI182","182","TORINO BENGASI","  ","011-6061477","","","","TORINO BENGASI",""
"AGTORINO BERNINI680","680","TORINO BERNINI","  ","0114343203","","","","TORINO BERNINI",""
"AGTORINO760","760","TORINO","  ","011835027","","","","TORINO BODONI",""
"AGTORINO129","129","TORINO","  ","","","","","TORINO BORGO MEDIEVALE",""
"AGTORINO BORGO MEDIEVALE129","129","TORINO BORGO MEDIEVALE","  ","0114373821","","","","TORINO BORGO MEDIEVALE",""
"AGTORINO BORGO NUOVO CORRETTO183 CORRETTO","183 CORRETTO","TORINO BORGO NUOVO CORRETTO","  ","0118127800","","","","TORINO BORGO NUOVO",""
"AGTORINO BORGO PO133","133","TORINO BORGO PO","  ","011 660 0144","","","","TORINO BORGO PO",""
"AG025","025","TORINO","  ","011 517 5266","","","","TORINO BOTTERO ",""
"AGTORINO42148","42148","TORINO","  ","0113241090","","","","TORINO BUENOS AIRES",""
"AGTORINO333","333","TORINO","  ","0114472360","","","TORINOC@GROUPAMA.IT","TORINO C",""
"AGTORINO C.SO ORBASSANOA47","A47","TORINO C.SO ORBASSANO","  ","0113140211","","","","TORINO C.SO ORBASSANO",""
"AGTORINO57941","57941","TORINO","  ","011344287","","","","TORINO C.SO UNIONE",""
"AG144","144","TORINO ","  ","","","","","TORINO CARDUCCI",""
"AGTORINO CARDUCCI1 4 4 ","1 4 4 ","TORINO CARDUCCI","  ","0116965085","","","","TORINO CARDUCCI",""
"AGTORINO CARDUCCI GIUSTO1 4 4 ","1 4 4 ","TORINO CARDUCCI GIUSTO","  ","0116966085","","","","TORINO CARDUCCI GIUSTO",""
"AGTORINO CARLO ALBERTO6017","6017","TORINO CARLO ALBERTO","  ","0115627361","","","","TORINO CARLO ALBERTO",""
"AGTORINO CASALE34397","34397","TORINO CASALE","  ","011545543","","","","TORINO CASALE",""
"AG116 ","116 ","TORINO CASTELLO","  ","0115620825","","","","TORINO CASTELLO",""
"AG180","180","TORINO CASTELLO","  "," 011 537866","","","","TORINO CASTELLO",""
"AGTORINO130","130","TORINO","  ","0115741811","","","TORINOCAVOUR.130@AGENZIE.REALEMUTUA.IT","TORINO CAVOUR",""
"AG130","130","TORINO CAVOUR","  ","","","","","TORINO CAVOUR",""
"AGTORINO39527","39527","TORINO","  ","0113099965","","","","TORINO CENTRO EUROPA SRL",""
"AGTORINO216","216","TORINO","  ","0115175006","","","","TORINO CERNAIA",""
